"Lines" "Lon" "VehicleNumber" "Time" "Lat" "Brigade" "get_timestamp"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:21:14" 52.175987 "2" "2022-03-23 20:21:25"
"4" "7" 21.01265 "2091+2090" "2022-03-23 20:21:14" 52.23009 "7" "2022-03-23 20:21:25"
"5" "7" 20.983473 "3143" "2022-03-23 20:21:12" 52.218784 "1" "2022-03-23 20:21:25"
"6" "7" 20.944117 "3207" "2022-03-23 20:21:13" 52.176197 "3" "2022-03-23 20:21:25"
"1" "7" 21.054846 "1293+1294" "2022-03-23 20:21:26" 52.256985 "9" "2022-03-23 20:21:41"
"2" "7" 20.964209 "1403+1404" "2022-03-23 20:21:23" 52.197025 "5" "2022-03-23 20:21:41"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:21:25" 52.175987 "2" "2022-03-23 20:21:41"
"4" "7" 21.01265 "2091+2090" "2022-03-23 20:21:25" 52.23009 "7" "2022-03-23 20:21:41"
"5" "7" 20.983442 "3143" "2022-03-23 20:21:22" 52.218773 "1" "2022-03-23 20:21:41"
"6" "7" 20.944117 "3207" "2022-03-23 20:21:24" 52.176197 "3" "2022-03-23 20:21:41"
"1" "7" 21.054846 "1293+1294" "2022-03-23 20:21:46" 52.256985 "9" "2022-03-23 20:21:56"
"2" "7" 20.96286 "1403+1404" "2022-03-23 20:21:44" 52.19556 "5" "2022-03-23 20:21:56"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:21:46" 52.175987 "2" "2022-03-23 20:21:56"
"4" "7" 21.01265 "2091+2090" "2022-03-23 20:21:46" 52.23009 "7" "2022-03-23 20:21:56"
"5" "7" 20.98417 "3143" "2022-03-23 20:21:47" 52.219627 "1" "2022-03-23 20:21:56"
"6" "7" 20.944117 "3207" "2022-03-23 20:21:44" 52.176197 "3" "2022-03-23 20:21:56"
"7" "7" 21.059261 "3272" "2022-03-23 20:21:46" 52.258316 "8" "2022-03-23 20:21:56"
