"Lines" "Lon" "VehicleNumber" "Time" "Lat" "Brigade" "get_timestamp"
"5" "7" 21.048296 "3029" "2022-02-07 08:28:37" 52.244633 "011" "2022-02-07 08:28:46"
"6" "7" 20.960749 "3122" "2022-02-07 08:28:39" 52.193165 "8" "2022-02-07 08:28:46"
"7" "7" 21.045673 "3203" "2022-02-07 08:28:36" 52.2484 "2" "2022-02-07 08:28:46"
"8" "7" 20.944063 "3205" "2022-02-07 08:28:41" 52.176136 "012" "2022-02-07 08:28:46"
"9" "7" 20.986769 "3207" "2022-02-07 08:28:38" 52.222622 "5" "2022-02-07 08:28:46"
"10" "7" 20.969051 "3211" "2022-02-07 08:28:39" 52.20247 "6" "2022-02-07 08:28:46"
"11" "7" 20.985485 "3289" "2022-02-07 08:28:41" 52.22128 "9" "2022-02-07 08:28:46"
"1" "7" 20.943874 "3012" "2022-02-07 08:29:37" 52.17599 "7" "2022-02-07 08:29:46"
"2" "7" 21.00236 "3016" "2022-02-07 08:29:36" 52.227844 "1" "2022-02-07 08:29:46"
"3" "7" 21.016014 "3022" "2022-02-07 08:29:35" 52.230732 "4" "2022-02-07 08:29:46"
"4" "7" 21.059723 "3027" "2022-02-07 08:29:36" 52.258133 "3" "2022-02-07 08:29:46"
"5" "7" 21.04705 "3029" "2022-02-07 08:29:34" 52.24751 "011" "2022-02-07 08:29:46"
"6" "7" 20.958601 "3122" "2022-02-07 08:29:34" 52.19071 "8" "2022-02-07 08:29:46"
"7" "7" 21.047287 "3203" "2022-02-07 08:29:34" 52.24664 "2" "2022-02-07 08:29:46"
"8" "7" 20.944063 "3205" "2022-02-07 08:29:33" 52.176136 "012" "2022-02-07 08:29:46"
"9" "7" 20.986769 "3207" "2022-02-07 08:29:35" 52.222622 "5" "2022-02-07 08:29:46"
"10" "7" 20.970814 "3211" "2022-02-07 08:29:38" 52.204437 "6" "2022-02-07 08:29:46"
"11" "7" 20.985556 "3289" "2022-02-07 08:29:36" 52.221264 "9" "2022-02-07 08:29:46"
"1" "7" 20.943874 "3012" "2022-02-07 08:30:27" 52.176 "7" "2022-02-07 08:30:46"
"2" "7" 20.996294 "3016" "2022-02-07 08:30:23" 52.22654 "1" "2022-02-07 08:30:46"
"3" "7" 21.01925 "3022" "2022-02-07 08:30:25" 52.23142 "4" "2022-02-07 08:30:46"
"4" "7" 21.059752 "3027" "2022-02-07 08:30:26" 52.258156 "3" "2022-02-07 08:30:46"
"5" "7" 21.046118 "3029" "2022-02-07 08:30:27" 52.248264 "011" "2022-02-07 08:30:46"
"6" "7" 20.955063 "3122" "2022-02-07 08:30:24" 52.18676 "8" "2022-02-07 08:30:46"
"7" "7" 21.048883 "3203" "2022-02-07 08:30:27" 52.24338 "2" "2022-02-07 08:30:46"
"8" "7" 20.944063 "3205" "2022-02-07 08:30:26" 52.176136 "012" "2022-02-07 08:30:46"
"9" "7" 20.988523 "3207" "2022-02-07 08:30:16" 52.22445 "5" "2022-02-07 08:30:46"
"10" "7" 20.972 "3211" "2022-02-07 08:30:25" 52.205795 "6" "2022-02-07 08:30:46"
"11" "7" 20.985613 "3289" "2022-02-07 08:30:26" 52.221237 "9" "2022-02-07 08:30:46"
"1" "7" 20.943878 "3012" "2022-02-07 08:31:37" 52.175987 "7" "2022-02-07 08:31:46"
"2" "7" 20.989922 "3016" "2022-02-07 08:31:38" 52.225067 "1" "2022-02-07 08:31:46"
"3" "7" 21.022146 "3022" "2022-02-07 08:31:35" 52.232025 "4" "2022-02-07 08:31:46"
"4" "7" 21.059706 "3027" "2022-02-07 08:31:36" 52.258213 "3" "2022-02-07 08:31:46"
"5" "7" 21.043467 "3029" "2022-02-07 08:31:34" 52.249207 "011" "2022-02-07 08:31:46"
"6" "7" 20.952408 "3122" "2022-02-07 08:31:39" 52.184067 "8" "2022-02-07 08:31:46"
"7" "7" 21.051043 "3203" "2022-02-07 08:31:35" 52.238926 "2" "2022-02-07 08:31:46"
"8" "7" 20.944063 "3205" "2022-02-07 08:31:38" 52.176136 "012" "2022-02-07 08:31:46"
"9" "7" 20.990566 "3207" "2022-02-07 08:31:35" 52.225292 "5" "2022-02-07 08:31:46"
"10" "7" 20.974527 "3211" "2022-02-07 08:31:39" 52.20867 "6" "2022-02-07 08:31:46"
"11" "7" 20.98543 "3289" "2022-02-07 08:31:36" 52.221027 "9" "2022-02-07 08:31:46"
"1" "7" 20.943874 "3012" "2022-02-07 08:32:27" 52.175987 "7" "2022-02-07 08:32:47"
"2" "7" 20.989754 "3016" "2022-02-07 08:32:30" 52.225006 "1" "2022-02-07 08:32:47"
"3" "7" 21.03144 "3022" "2022-02-07 08:32:30" 52.233955 "4" "2022-02-07 08:32:47"
"4" "7" 21.059683 "3027" "2022-02-07 08:32:31" 52.258224 "3" "2022-02-07 08:32:47"
"5" "7" 21.043524 "3029" "2022-02-07 08:32:27" 52.249897 "011" "2022-02-07 08:32:47"
"6" "7" 20.950289 "3122" "2022-02-07 08:32:29" 52.1821 "8" "2022-02-07 08:32:47"
"7" "7" 21.05023 "3203" "2022-02-07 08:32:23" 52.237904 "2" "2022-02-07 08:32:47"
"8" "7" 20.944063 "3205" "2022-02-07 08:32:25" 52.176136 "012" "2022-02-07 08:32:47"
"9" "7" 20.995092 "3207" "2022-02-07 08:32:28" 52.226273 "5" "2022-02-07 08:32:47"
"10" "7" 20.976183 "3211" "2022-02-07 08:32:30" 52.21069 "6" "2022-02-07 08:32:47"
"11" "7" 20.984856 "3289" "2022-02-07 08:32:31" 52.220512 "9" "2022-02-07 08:32:47"
"1" "7" 20.943882 "3012" "2022-02-07 08:33:32" 52.175987 "7" "2022-02-07 08:33:47"
"2" "7" 20.98677 "3016" "2022-02-07 08:33:33" 52.222736 "1" "2022-02-07 08:33:47"
"3" "7" 21.037054 "3022" "2022-02-07 08:33:35" 52.235107 "4" "2022-02-07 08:33:47"
"4" "7" 21.059654 "3027" "2022-02-07 08:33:31" 52.258278 "3" "2022-02-07 08:33:47"
"5" "7" 21.046528 "3029" "2022-02-07 08:33:29" 52.2515 "011" "2022-02-07 08:33:47"
"6" "7" 20.945889 "3122" "2022-02-07 08:33:34" 52.17805 "8" "2022-02-07 08:33:47"
"7" "7" 21.044693 "3203" "2022-02-07 08:33:30" 52.23671 "2" "2022-02-07 08:33:47"
"8" "7" 20.944063 "3205" "2022-02-07 08:33:33" 52.176136 "012" "2022-02-07 08:33:47"
"9" "7" 20.995243 "3207" "2022-02-07 08:33:30" 52.22631 "5" "2022-02-07 08:33:47"
"10" "7" 20.976404 "3211" "2022-02-07 08:33:33" 52.210934 "6" "2022-02-07 08:33:47"
"11" "7" 20.984798 "3289" "2022-02-07 08:33:31" 52.220512 "9" "2022-02-07 08:33:47"
"1" "7" 20.94458 "3012" "2022-02-07 08:34:39" 52.17616 "7" "2022-02-07 08:34:47"
"2" "7" 20.986752 "3016" "2022-02-07 08:34:41" 52.22272 "1" "2022-02-07 08:34:47"
"3" "7" 21.043306 "3022" "2022-02-07 08:34:40" 52.236397 "4" "2022-02-07 08:34:47"
"4" "7" 21.060108 "3027" "2022-02-07 08:34:41" 52.258545 "3" "2022-02-07 08:34:47"
"5" "7" 21.05143 "3029" "2022-02-07 08:34:38" 52.2532 "011" "2022-02-07 08:34:47"
"6" "7" 20.944134 "3122" "2022-02-07 08:34:39" 52.176174 "8" "2022-02-07 08:34:47"
"7" "7" 21.036383 "3203" "2022-02-07 08:34:39" 52.23501 "2" "2022-02-07 08:34:47"
"8" "7" 20.943857 "3205" "2022-02-07 08:34:37" 52.17595 "012" "2022-02-07 08:34:47"
"9" "7" 21.000526 "3207" "2022-02-07 08:34:39" 52.227448 "5" "2022-02-07 08:34:47"
"10" "7" 20.97906 "3211" "2022-02-07 08:34:36" 52.213932 "6" "2022-02-07 08:34:47"
"11" "7" 20.984766 "3289" "2022-02-07 08:34:41" 52.22051 "9" "2022-02-07 08:34:47"
"1" "7" 20.945255 "3012" "2022-02-07 08:35:37" 52.177372 "7" "2022-02-07 08:35:47"
"2" "7" 20.986425 "3016" "2022-02-07 08:35:33" 52.22234 "1" "2022-02-07 08:35:47"
"3" "7" 21.050846 "3022" "2022-02-07 08:35:38" 52.238007 "4" "2022-02-07 08:35:47"
"4" "7" 21.05766 "3027" "2022-02-07 08:35:36" 52.257793 "3" "2022-02-07 08:35:47"
"5" "7" 21.053354 "3029" "2022-02-07 08:35:36" 52.255283 "011" "2022-02-07 08:35:47"
"6" "7" 20.944132 "3122" "2022-02-07 08:35:34" 52.17618 "8" "2022-02-07 08:35:47"
"7" "7" 21.033936 "3203" "2022-02-07 08:35:31" 52.23451 "2" "2022-02-07 08:35:47"
"8" "7" 20.943857 "3205" "2022-02-07 08:35:34" 52.17595 "012" "2022-02-07 08:35:47"
"9" "7" 21.003859 "3207" "2022-02-07 08:35:36" 52.228157 "5" "2022-02-07 08:35:47"
"10" "7" 20.980885 "3211" "2022-02-07 08:35:34" 52.215996 "6" "2022-02-07 08:35:47"
"11" "7" 20.984795 "3289" "2022-02-07 08:35:36" 52.2205 "9" "2022-02-07 08:35:47"
"1" "7" 20.948442 "3012" "2022-02-07 08:36:32" 52.1803 "7" "2022-02-07 08:36:47"
"2" "7" 20.986425 "3016" "2022-02-07 08:36:31" 52.22234 "1" "2022-02-07 08:36:47"
"3" "7" 21.0512 "3022" "2022-02-07 08:36:30" 52.23881 "4" "2022-02-07 08:36:47"
"4" "7" 21.05499 "3027" "2022-02-07 08:36:31" 52.256958 "3" "2022-02-07 08:36:47"
"5" "7" 21.052982 "3029" "2022-02-07 08:36:29" 52.2564 "011" "2022-02-07 08:36:47"
"6" "7" 20.944124 "3122" "2022-02-07 08:36:29" 52.176197 "8" "2022-02-07 08:36:47"
"7" "7" 21.029596 "3203" "2022-02-07 08:36:28" 52.233616 "2" "2022-02-07 08:36:47"
"8" "7" 20.943857 "3205" "2022-02-07 08:36:27" 52.17595 "012" "2022-02-07 08:36:47"
"9" "7" 21.00515 "3207" "2022-02-07 08:36:29" 52.22843 "5" "2022-02-07 08:36:47"
"10" "7" 20.980927 "3211" "2022-02-07 08:36:27" 52.216045 "6" "2022-02-07 08:36:47"
"11" "7" 20.98478 "3289" "2022-02-07 08:36:31" 52.220512 "9" "2022-02-07 08:36:47"
"1" "7" 20.95366 "3012" "2022-02-07 08:37:37" 52.185165 "7" "2022-02-07 08:37:48"
"2" "7" 20.986425 "3016" "2022-02-07 08:37:33" 52.22234 "1" "2022-02-07 08:37:48"
"3" "7" 21.049686 "3022" "2022-02-07 08:37:35" 52.241856 "4" "2022-02-07 08:37:48"
"4" "7" 21.053453 "3027" "2022-02-07 08:37:36" 52.255173 "3" "2022-02-07 08:37:48"
"5" "7" 21.056753 "3029" "2022-02-07 08:37:37" 52.257526 "011" "2022-02-07 08:37:48"
"6" "7" 20.94412 "3122" "2022-02-07 08:37:39" 52.1762 "8" "2022-02-07 08:37:48"
"7" "7" 21.021498 "3203" "2022-02-07 08:37:31" 52.231937 "2" "2022-02-07 08:37:48"
"8" "7" 20.94386 "3205" "2022-02-07 08:37:36" 52.17595 "012" "2022-02-07 08:37:48"
"9" "7" 21.011114 "3207" "2022-02-07 08:37:27" 52.229694 "5" "2022-02-07 08:37:48"
"10" "7" 20.983042 "3211" "2022-02-07 08:37:35" 52.21845 "6" "2022-02-07 08:37:48"
"11" "7" 20.984774 "3289" "2022-02-07 08:37:36" 52.220524 "9" "2022-02-07 08:37:48"
"1" "7" 20.95591 "3012" "2022-02-07 08:38:32" 52.187622 "7" "2022-02-07 08:38:48"
"2" "7" 20.986425 "3016" "2022-02-07 08:38:31" 52.22234 "1" "2022-02-07 08:38:48"
"3" "7" 21.047192 "3022" "2022-02-07 08:38:30" 52.246986 "4" "2022-02-07 08:38:48"
